
551.jpg,403.6763770000000,271.34006599999998,0.12875100000000000,0.7608080000000000,-1.432817000000000,1285,0.004408000000000000,0.0002800000000000000,car engine,110
552.jpg,75.77295700000001,275.1353240000000,0.16383800000000001,0.8963740000000000,1.4706870000000001,2381,0.003977000000000000,0.0010449999999999999,noise,78
553.jpg,73.62311000000000,238.60125600000001,0.2074980000000000,0.902843000000000,1.5492790000000001,1451,0.0012450000000000000,0.003285000000000000,noise,75
554.jpg,95.58285800000000,163.62967499999999,0.1531080000000000,0.7071510000000000,1.529745000000000,3309,0.004550000000000000,0.0030200000000000001,noise,68
554.jpg,537.5187079999999,250.03131800000000,0.3550750000000000,0.6943319999999999,-1.4270080000000001,2193,0.00011800000000000000,0.001379000000000000,tire,67
555.jpg,44.84836100000000,54.55721500000000,0.033170999999999999,0.7101070000000000,-0.9726100000000000,803,0.010411000000000000,0.006609000000000000,noise,78
555.jpg,533.3472490000000,242.20246399999999,0.34664600000000001,0.6716150000000000,-1.4762050000000000,2763,0.001299000000000000,0.0019750000000000002,noise,84
556.jpg,46.918438999999999,192.9657720000000,0.1022100000000000,0.9473800000000000,-1.5250280000000001,2355,0.005729000000000000,0.000088142,noise,73
556.jpg,496.2734060000000,52.38182300000000,0.043846999999999997,0.5148170000000000,0.6211750000000000,1793,0.013492000000000001,0.012670000000000001,noise,64
556.jpg,572.1744400000000,298.04101800000001,0.18969400000000000,0.806959000000000,-1.2846839999999999,3207,0.0020899999999999998,0.002327000000000000,noise,78
557.jpg,21.069275000000001,60.90863100000000,0.016039000000000001,0.897002000000000,-1.3367030000000000,597,0.023778000000000001,0.01310600000000000,noise,78
557.jpg,563.5437100000000,261.44734499999998,0.2702430000000000,0.8019200000000000,-1.4013119999999999,2107,0.0020560000000000001,0.0026340000000000001,noise,74
558.jpg,18.18401400000000,75.24969800000000,0.012435000000000000,0.9315890000000000,-1.3917790000000001,723,0.03598200000000000,0.04878000000000000,noise,64
558.jpg,579.1892180000000,255.05609899999999,0.08784400000000001,0.9588690000000000,-1.2596860000000001,1495,0.0018460000000000000,0.0030430000000000001,noise,80
559.jpg,586.4428690000000,202.7205040000000,0.20973000000000000,0.8783750000000000,1.4238320000000000,1497,0.0004150000000000000,0.0004440000000000000,noise,75
560.jpg,584.1554850000000,243.79075399999999,0.21494300000000000,0.871397000000000,-1.538296000000000,2617,0.0021930000000000001,0.0011460000000000001,noise,64
560.jpg,32.30518800000000,34.650283999999999,0.014297000000000001,0.66912900000000,-0.9195910000000000,607,0.05356000000000000,0.0060910000000000001,noise,86
561.jpg,572.4059040000000,254.2487820000000,0.2514830000000000,0.8420980000000000,-1.45960900000000,1573,0.002627000000000000,0.0019700000000000000,noise,86
562.jpg,585.4413710000000,215.29030100000000,0.21866099999999999,0.8738089999999999,1.4758030000000000,1555,0.0003850000000000000,0.0029390000000000002,noise,91
563.jpg,591.5431010000000,274.66482600000001,0.18547100000000000,0.8794920000000001,-1.436245000000000,1633,0.0010520000000000000,0.0011329999999999999,noise,69
564.jpg,579.6005390000000,197.30352199999999,0.2215830000000000,0.8375820000000000,1.3985870000000000,1631,0.0034420000000000002,0.002534000000000000,noise,86
565.jpg,575.599649000000,211.01690300000001,0.2393090000000000,0.8375060000000000,1.4442109999999999,1779,0.0018950000000000000,0.0019949999999999998,noise,84
566.jpg,596.5448880000000,210.25939399999999,0.18260399999999999,0.9128250000000000,1.464567000000000,1459,0.0007069999999999999,0.0022369999999999998,noise,84
567.jpg,569.1895260000000,278.25184100000001,0.2222070000000000,0.8061350000000000,-1.3202179999999999,2257,0.002406000000000000,0.0026220000000000002,noise,93
567.jpg,107.94649099999999,432.40037699999999,0.03024900000000000,0.5946820000000000,0.0007860000000000000,865,0.011119000000000000,0.002978000000000000,noise,81
567.jpg,72.90215700000000,98.15709500000000,0.08575400000000000,0.7611070000000000,-1.0668530000000001,2217,0.007109000000000000,0.0061630000000000001,noise,88
568.jpg,72.0817440000000,187.78709000000001,0.12328799999999999,0.8948490000000000,1.5642080000000000,4319,0.005310000000000000,0.004896000000000000,noise,74
568.jpg,589.0209200000000,264.46825400000000,0.17641999999999999,0.8797670000000000,-1.3824339999999999,2699,0.003830000000000000,0.003694000000000000,noise,78
569.jpg,596.5994740000000,198.0337290000000,0.18046799999999999,0.8984470000000000,1.4407390000000000,1493,0.003494000000000000,0.002263000000000000,noise,72
569.jpg,424.6083040000000,436.9190310000000,0.017357000000000001,0.5760130000000000,-0.40694800000000,763,0.024048000000000000,0.0008650000000000000,tire,78
57.jpg,568.7679960000000,249.8461170000000,0.2582790000000000,0.8267240000000000,-1.5200540000000000,1939,0.0009190000000000000,0.0009420000000000000,noise,82
570.jpg,578.667911000000,259.94845500000002,0.23414399999999999,0.841270000000000,-1.449464000000000,1411,0.00035900000000000000,0.002924000000000000,noise,81
571.jpg,585.5631930000000,247.84428399999999,0.2228980000000000,0.8783690000000000,-1.5101899999999999,1359,0.000728000000000000,0.002452000000000000,noise,74
572.jpg,594.7860340000000,247.22055399999999,0.19644700000000001,0.8992480000000000,-1.5224839999999999,1331,0.0035620000000000001,0.002797000000000000,noise,81
573.jpg,563.3592800000000,236.06233300000000,0.2626130000000000,0.737035000000000,1.497637000000000,2247,0.0012810000000000000,0.0018519999999999999,noise,87
574.jpg,16.283169999999998,61.24243100000000,0.01348900000000000,0.9353570000000000,-1.4543429999999999,569,0.0008899999999999999,0.05098000000000000,noise,85
574.jpg,602.6967979999999,250.74263900000000,0.1747120000000000,0.9263720000000000,-1.5125090000000001,1335,0.003420000000000000,0.001633000000000000,noise,85
575.jpg,589.1451929999999,245.44382600000000,0.21412900000000001,0.8936269999999999,-1.5202960000000001,1399,0.0012199999999999999,0.0012899999999999999,noise,81
576.jpg,596.5455770000000,202.69815500000001,0.1714080000000000,0.9107830000000000,1.4372950000000000,1549,0.0016990000000000000,0.0025750000000000000,noise,83
577.jpg,596.5881450000001,213.14420699999999,0.17325800000000000,0.906732000000000,1.4721910000000000,1985,0.001421000000000000,0.003900000000000000,noise,87
578.jpg,14.061512000000000,147.60609500000001,0.010643000000000000,0.9755110000000000,-1.4607370000000000,501,0.003668000000000000,0.050226000000000000,noise,74
578.jpg,102.64142300000000,115.59615800000000,0.059242999999999997,0.8581510000000000,1.4615330000000000,1369,0.000050689,0.0076030000000000004,noise,71
578.jpg,557.6601140000000,308.65001300000000,0.11564600000000000,0.7454050000000000,1.5525949999999999,2875,0.0026489999999999999,0.004674000000000000,noise,81
579.jpg,583.8552850000000,214.9186870000000,0.2089220000000000,0.865075000000000,1.4398759999999999,2085,0.0009060000000000000,0.0020839999999999999,noise,75
58.jpg,610.278602000000,293.8458600000000,0.129012000000000,0.9170550000000000,-1.42941400000000,1345,0.0013970000000000000,0.0015600000000000000,noise,74
580.jpg,554.5806150000000,251.3849600000000,0.30644700000000002,0.7700950000000000,-1.4420390000000001,1613,0.0019599999999999999,0.00040200000000000001,noise,81
