filename,xcenter,ycenter,area,eccentricity,angle,perimeter,Hue,Saturation,Class,Temperature
496.0jpg,228.5367300,41.79117300,0.010138000,0.825395000,-0.456396000,421,28.0589460,181.3015400, head,90
497.0jpg,206.2358820,99.74759000,0.026162000,0.646696000,0.759720000,775,20.60548700,234.4643020, noise,90
497.0jpg,400.9413510,159.4903400,0.026267000,0.971968000,0.251174000,677,14.72470600,233.5898020, arm,89
497.0jpg,191.6536690,325.8559600,0.018868000,0.79707,0.185715000,433,34.43339200,164.6476210,head,90.5
497.0jpg,148.1540600,443.3058000,0.012943000,0.660451000,0.10637900,309,20.2974480,202.2719260,head,89.5
497.0jpg,598.5490860,407.1600090,0.014132000,0.427189000,1.282374000,503,18.68720800,251.7751810,leg,88.75
498.0jpg,102.1857140,46.89315900,0.014925000,0.238497000,0.589018000,449,13.98309900,247.6985910,head,86.75
498.0jpg,135.20924,314.0124570,0.019045000,0.736310000,0.042202000,511,34.27262700,159.6661940,head,89
498.0jpg,74.43254200,420.5808480,0.017718000,0.738206000,-0.863537000,421,20.01627100,195.4716950,torso,88
498.0jpg,611.7542620,439.6955400,0.017438000,0.745815000,-0.244993000,441,15.67246400,242.167212,leg,85
498.0jpg,639.9761540,38.70461500,0.011712000,0.591327000,1.245045000,433,17.42230800,244.7294870,leg,84.5
498.0jpg,450.5877980,327.9725200,0.017375000,0.826344000,0.084036000,577,22.58883500,207.2322850,noise,88
498.0jpg,324.2321560,112.477775,0.011823000,0.550787000,0.403710000,463,17.03962400,252.3977650,noise,84
500.0jpg,84.2480780,47.18072500,0.051943000,0.802959000,-0.394570000,1383,16.97103500,247.9265770, noise,84.5
500.0jpg,80.20452900,448.9354790,0.021084000,0.936197000,0.065438000,49,18.36561700,245.1005560, noise,84
501.0jpg,228.9632260,52.69611000,0.025396000,0.890978000,0.610507000,821,14.56083700,249.8358760,arm,86
501.0jpg,117.4179090,72.66158500,0.026595000,0.75172700,0.883598000,659,32.166215,162.2868110,noise,89
501.0jpg,129.2455750,336.4577130,0.010688000,0.508652000,-0.788713000,359,23.04523700,189.9440850,noise,89
502.0jpg,41.07317800,108.7854860,0.019739000,0.736687000,-0.985223000,1399,22.71413400,252.2560470,noise,82
504.0jpg,342.1894570,346.924079,0.034808000,0.962816000,0.141994000,1009,14.81580500,243.2520920,torso,84
504.0jpg,33.53818700,314.5403440,0.04455000,0.880935000,-1.469999000,955,19.59197800,236.8268280,noise,84.75
505.0jpg,307.6553470,272.7812970,0.154048000,0.808530000,0.464401000,3135,14.85011100,244.8856880,noise,88
505.0jpg,453.5564940,191.0106160,0.027721000,0.797332000,0.140472000,1033,21.30874200,252.6637420,torso,86
506.0jpg,529.6202210,109.9678760,0.052631000,0.84273200,0.031392000,1443,16.80834200,248.2588720,leg,83
506.0jpg,448.5847000,265.5792620,0.067913000,0.804310000,-0.243823000,1293,20.73698900,213.2595620,torso,86
506.0jpg,351.3418730,166.8538430,0.0143000,0.641560000,-0.249024000,525,15.73960500,251.9970600,noise,84
506.0jpg,235.2397600,107.5642330,0.052643000,0.661047000,-0.937434000,1449,15.69258400,251.3790640,noise,84
506.0jpg,57.25803600,54.69996300,0.040826000,0.693887000,-0.67952500,1097,17.89591800,249.7225450,noise,83
506.0jpg,114.6015480,451.1916040,0.02561000,0.974785000,0.069766000,1017,17.19582600,249.3185980,noise,83
507.0jpg,160.9332510,51.17435300,0.036532000,0.798539000,-0.277044000,675,15.4107690,244.1656390,torso,85
507.0jpg,309.6140520,70.48126500,0.012823000,0.617154000,-0.028044000,381,13.04098400,251.5065570,arm,85.5
