1740.jpg,144.6829691,93.07613597,0.017315315,0.738434009,-0.332726767,465,0.019597641,0.030870621,head,76.3
1740.jpg,395.946175,107.5277931,0.027282282,0.651795961,-0.494286345,663,0.026857457,0.016510732,leg,76
,,,,,,,,,,
1741.jpg,134.2629975,43.87942422,0.017732733,0.768815595,-0.390139945,427,0.024386113,0.007281964,head,80.4
1741.jpg,391.7808145,57.54453397,0.02757958,0.641400465,-0.661179001,675,0.025587979,0.000762195,leg,78.5
1742.jpg,133.2699281,29.27274148,0.019213213,0.653412793,0.12104631,517,0.017036574,0.005314161,head,79.5
1742.jpg,381.9912231,32.86155153,0.021213213,0.791994408,-0.375877338,515,0.021234428,0.019960362,leg,77.4
1743.jpg,223.6229319,358.5287931,0.046828829,0.871015668,-0.368777952,1251,0.016352443,0.006220341,torso,76.8
1744.jpg,213.283568,340.9689414,0.047570571,0.83168761,-0.31612923,1223,0.003472003,0.003156366,torso,77.5
1745.jpg,251.1532717,290.9500185,0.040615616,0.943870967,-0.137651766,969,0.017301294,0.018484288,torso,79.2
1745.jpg,200.993434,377.910046,0.013720721,0.78000144,0.068137566,411,0.027139418,0.022980959,noise,80
1746.jpg,249.6765092,279.927457,0.041189189,0.938684672,-0.137101805,1005,0.01370662,0.015820939,torso,80.7
1746.jpg,224.960445,371.2721879,0.012147147,0.726174176,0.624382859,329,0.044746601,0.001730532,noise,79.5
1747.jpg,234.3337943,267.6814188,0.036912913,0.961414114,-0.05872916,757,0.010738692,0.015538562,torso,80.3
1747.jpg,278.3329512,362.0265313,0.018336336,0.966376991,0.406360697,609,0.028824107,0.028660334,arm,79.4
1748.jpg,241.6132243,263.1721318,0.038921922,0.954461622,-0.057347605,799,0.014350745,0.005632281,torso,80.7
1748.jpg,296.936084,353.4424606,0.020015015,0.971930594,0.29113353,629,0.027456864,0.018904726,arm,80.2
1749.jpg,245.1885965,264.3169789,0.040396396,0.954347634,-0.056956755,813,0.015759738,0.000892061,torso,81.2
1749.jpg,302.6705357,352.141369,0.02018018,0.973290983,0.246979932,625,0.025,0.030357143,arm,80.1
1750.jpg,225.9899118,249.862203,0.040186186,0.960360989,-0.148404277,795,0.018681811,0.002241817,torso,79.7
1750.jpg,291.4113291,340.959075,0.023114114,0.973267562,0.23455787,633,0.023905418,0.014161362,arm,80.5
1751.jpg,120.1316543,262.2314444,0.015738739,0.631306255,-0.201308222,349,0.026521656,0.01221141,head,81
1751.jpg,276.8232469,227.7827638,0.021882883,0.828258907,-0.014071319,585,0.033758748,0.021133525,noise,77.5
1751.jpg,245.5546346,315.2990528,0.017753754,0.928796219,-0.032279377,463,0.032983762,0.014377537,arm,76.9
1752.jpg,115.3054044,254.4337092,0.015447447,0.611130083,-0.163086305,339,0.044712286,0.03596423,head,80.6
1752.jpg,286.5280726,259.1344859,0.052630631,0.634728936,-0.196370418,1223,0.008159306,0.01101221,torso,77.6
1753.jpg,256.0476353,239.2741579,0.070606607,0.831962849,-0.175918342,1685,4.25E-05,0.000765567,torso,78.6
1754.jpg,219.7962745,201.786142,0.058681682,0.941664591,-0.127067974,1127,0.006755028,0.003275165,torso,78.6
