filename,xcenter,ycenter,area,eccentricity,angle,perimeter,Hue,Saturation,Class,Temperature
1266.jpg,258.9772901,191.8522909,0.42936036,0.389597621,-1.086906289,2791,0.000125894,9.79E-05, car engine,69
1267.jpg,259.211222,208.0417485,0.465033033,0.451758215,-1.203755557,2973,0.000342253,1.94E-05, car engine,68
1268.jpg,258.232908,218.127683,0.501570571,0.427547223,-1.191303702,2949,0.001466864,0.000496938, car engine,68
1269.jpg,250.7483943,237.4203044,0.527852853,0.364373326,-1.334666592,2471,0.00081354,0.000659935, car engine,68
1270.jpg,255.7245423,195.7057397,0.437132132,0.363424319,-1.127118666,2547,0.001442654,0.001222821, car engine,68
1271.jpg,251.775841,203.4815009,0.458102102,0.360500963,-1.164166916,2649,0.000314655,0.001540499, car engine,70
1272.jpg,249.4666964,204.4607882,0.458471471,0.369411145,-1.181071116,2689,0.001120056,0.001316557, car engine,69
1273.jpg,246.6493007,191.9916638,0.425798799,0.333245208,-1.110058152,2565,0.000155158,0.001227158, car engine,69
1274.jpg,245.7006509,194.3756161,0.429540541,0.349397437,-1.136689087,2517,0.000237701,0.00104868, car engine,69
1275.jpg,240.2190696,198.6296875,0.444207207,0.359485664,-1.158718825,2449,0.00055435,0.001548124, car engine,69
1276.jpg,331.8424489,228.8132662,0.202822823,0.911598582,-0.586963958,3571,0.001258513,0.001909979, noise,68
1276.jpg,111.7272527,47.96395604,0.027327327,0.32505126,-1.128982768,527,0.004175824,0.001208791, noise,68
1277.jpg,125.7545087,58.97947761,0.038630631,0.420539667,-1.368362985,665,0.011582711,0.006452114, noise,68
1277.jpg,338.2911175,33.22292264,0.01048048,0.628241365,1.419009074,363,0.032378223,0.01747851, noise,68
1277.jpg,349.7147168,244.962797,0.199054054,0.91033903,-0.608307407,3243,0.001629328,0.000286641, noise,68
1278.jpg,375.0791194,266.1110182,0.193837838,0.90222244,-0.630230676,3289,0.002757638,0.003935056, noise ,68
1278.jpg,199.6993016,66.39613066,0.069228228,0.822127038,-0.166385491,1555,0.003687156,0.00511864, noise,68
1279.jpg,205.1767753,93.67279505,0.047531532,0.658192687,1.244650229,839,0.013141269,0.005243872, noise ,68
1279.jpg,402.7112123,46.45876538,0.030987988,0.631544519,0.580830445,775,0.010756856,0.013179572, noise,68
1279.jpg,440.230686,292.587697,0.188678679,0.89012996,-0.626157198,3125,0.001209613,0.001480185, noise ,68
1280.jpg,279.9404095,67.47161663,0.072315315,0.822714342,-0.173978749,1525,0.004235704,0.005606079, noise,68
1280.jpg,440.3883395,286.3758096,0.205873874,0.884238228,-0.61577407,2967,0.002815217,0.001093996, noise,68
1281.jpg,437.0294557,282.7353215,0.212870871,0.883237726,-0.611164906,2951,0.001989109,0.001876252, noise,68
1281.jpg,203.8988515,81.62046463,0.046018018,0.531352291,1.370008203,763,0.003458627,0.015465936, noise,68
1281.jpg,401.3023169,39.08846487,0.024237237,0.677033991,0.522941002,761,0.007681824,0.01276174, noise,68
1282.jpg,194.5572783,82.78171451,0.046870871,0.508886079,1.418841418,835,0.01531266,0.007944644, noise,68
1282.jpg,392.4633149,42.99663219,0.024966967,0.644098222,0.668534649,721,0.020447438,0.022011066, noise,68
1282.jpg,433.4983562,278.827247,0.221045045,0.884320607,-0.61215913,3175,0.003097489,0.000869471, noise,68
1283.jpg,185.1848608,84.73650297,0.048003003,0.527298271,1.432429586,837,0.015139193,0.013074758, noise,68
1283.jpg,382.0230521,41.27812356,0.026054054,0.649517072,0.562678621,735,0.00945136,0.010142923, noise,68
1283.jpg,429.0866669,277.6784953,0.214102102,0.886202619,-0.603188983,3233,0.003099753,0.000897666, noise,68
1284.jpg,172.5567194,133.4935058,0.057339339,0.804681573,1.28340101,1021,0.007646381,0.000104745, noise,68
1284.jpg,368.2744884,78.33606607,0.04945045,0.647885879,1.102114555,897,0.01123459,0.006922937, noise,68
1284.jpg,450.9211209,305.7875094,0.182816817,0.863309174,-0.697508369,3209,0.002743191,0.003038865, noise,68
1285.jpg,464.4729737,311.2215365,0.163504505,0.843418965,-0.727714192,3195,0.001708083,0.000422429, noise,68
1285.jpg,266.3409838,117.5744303,0.111477477,0.633044841,-0.270926058,2099,0.004956629,0.000619579, noise,68
1286.jpg,322.7939394,302.7584799,0.302252252,0.587140226,-1.029572882,2321,0.001033284,0.000268256, noise,72
1287.jpg,315.3099363,279.441217,0.361945946,0.614080788,-0.961115287,2263,0.001510023,0.001368977, noise,72
1288.jpg,317.9387885,269.7756005,0.373783784,0.591092586,-0.935405244,2163,3.21E-05,0, noise,72
1289.jpg,331.4557078,279.3502041,0.413375375,0.41506258,-1.211476933,2631,0.001402066,0.000690136, noise,72
1290.jpg,355.4733501,292.397654,0.375573574,0.482371503,-0.96461468,3187,0.000855548,0.000175907, noise,73
1291.jpg,360.6365473,292.8339786,0.371528529,0.443331177,-1.00551428,3385,0.000404142,0.00139833, noise,73
1292.jpg,338.4031357,290.4774178,0.391495495,0.531067801,-0.872282467,3053,0.000882118,0.000375859, noise,73
1293.jpg,330.6773133,277.0190429,0.431930931,0.56154047,-0.831088122,5,0.000653536,0.000660488, noise,73
1294.jpg,322.7627791,261.1300563,0.463993994,0.563104779,-0.773455216,5,0.000627791,0.001210278, noise,73
1295.jpg,315.8527785,213.4107042,0.469069069,0.382015591,-0.854968317,2253,0.001421255,0.000275288, noise,73
1296.jpg,277.5351266,153.7592135,0.330336336,0.260074613,0.195981328,2303,0.000790895,0.000745441, noise,73
1297.jpg,318.7828618,177.5968534,0.393585586,0.111311417,-0.90291217,3309,4.58E-05,0.001289446, noise,73
1298.jpg,326.8919827,207.716867,0.492441441,0.309788198,-1.038178661,3117,0.000713489,0.001274522, noise,73
1299.jpg,325.100038,219.7554006,0.505453453,0.311368989,-0.832526961,3577,0.00147936,0.001342713, noise,73
1300.jpg,311.9437631,216.5114611,0.510015015,0.300512208,-0.82414752,3821,0.001413136,0.001207054, noise,74
1301.jpg,301.8173334,207.0313249,0.519021021,0.201111349,-0.977439432,3511,0.000491801,0.000572804, noise,73
1302.jpg,326.0560381,205.4945553,0.490603604,0.151385158,1.436327932,3559,0.001303781,0.001518017, noise,73
1303.jpg,354.6449024,207.4288807,0.499435435,0.161412812,1.394486673,3631,0.000877868,0.000204435, noise,74
1304.jpg,292.597643,212.1596561,0.40515015,0.494289378,-1.547108419,2229,0.000696735,0.001638068, noise,74
1304.jpg,24.65620306,129.1480925,0.019993994,0.97715711,1.512224962,1,0.032742565,0.004205467, noise,74
1305.jpg,301.3226667,199.0662742,0.381570571,0.463416466,-1.469682115,2239,0.000480077,0.001015244, noise,74
