filename,xcenter,ycenter,area,eccentricity,angle,perimeter,Hue,Saturation,Class,Temperature
1046.jpg,217.85703555333,130.5163300506315,0.10794594594594595,0.6842522198633877,1.2808934321067238,1565,0.0007233071829967172,0.004061648027596951,head,91
1046.jpg,465.0055718982523,75.12503893407164,0.08677177177177177,0.5563256892648829,-0.2602836455969197,1253,0.0021110918844090675,0.006540924035300225,arm,81
1047.jpg,200.8742919503196,131.20472379566596,0.11557357357357358,0.6903140960666649,1.209734983395432,1721,7.795042353063451e-05,0.0005976199137348647,head,91
1047.jpg,462.0701760613375,77.68497089308534,0.0846006006006006,0.522627331071529,-0.32421998689661796,1309,0.0013843532585545932,0.008448104500922902,arm,84
1048.jpg,160.89911869942128,133.4906466873184,0.12505405405405406,0.7108806462821221,1.1814767628908214,1535,0.00033619095646327115,0.001656941142568979,head,88
1048.jpg,451.5870258902023,80.19178330553339,0.08281681681681681,0.5123834830174115,-0.45343906778047,977,0.0012691275654507215,0.0013053883530350279,arm,87
1049.jpg,247.8169410024043,93.24301830959867,0.08118618618618618,0.8934223065017549,-0.4877433804734674,1561,0.007175883114481228,0.0014425744405400407,torso,87.5
1049.jpg,488.5694551036071,210.1020426235315,0.10173573573573573,0.284756595490035,1.1627860143983313,1771,0.0012102249247299133,0.004604758250191865,leg,90
1050.jpg,242.20687362340522,75.34139550347005,0.07226126126126126,0.9030063244563636,-0.35927570221147365,1491,0.0051946972530440925,0.006898557952042555,head,92
1050.jpg,483.43045112781954,182.5704887218045,0.10224624624624624,0.24591715113667087,0.9980977824451442,1875,0.002349624060150376,0.005169172932330827,leg,86.9
1051.jpg,204.93365883122766,77.24694216539991,0.05966066066066066,0.7171715496460264,-0.41333325137626686,1029,0.002466401570443449,0.009714602103991544,torso,91.6
1051.jpg,482.30908222334625,171.75341426403642,0.10686486486486486,0.2852837312131341,0.9467401573564759,1867,0.0012926431742820211,0.005367279267127522,leg,73.1
1052.jpg,223.34922069121302,65.92889089676981,0.06647147147147148,0.8881674746510801,-0.2903560363032819,1415,0.009893833295685566,0.0012649649875762366,torso,91
1052.jpg,474.26331114808653,173.98128119800333,0.10828828828828829,0.3140030963883857,0.8987756939205305,1809,0.0037992235163616197,0.003105934553521908,leg,81
1053.jpg,181.38747051114024,66.2770117955439,0.057282282282282285,0.6932007623414693,-0.29073585737985147,909,0.005190039318479686,0.008597640891218873,torso,93
1053.jpg,336.99147782297115,125.68913422428821,0.015504504504504505,0.48291622527649924,-1.2907289520708054,483,0.03873716831299632,0.029440247917877204,arm,80
1053.jpg,487.04632655041894,184.86820225809583,0.09282582582582583,0.5930824595794961,-1.5587883650851064,1315,0.0068583999223577365,0.0020704603539193167,leg,90
1054.jpg,166.24476011793084,59.32918788528545,0.05602102102102102,0.6374038176649308,-0.20413865543845303,903,0.010828196194049853,0.0050924685071026534,torso,92.3
1054.jpg,332.14269312776776,120.83270460882402,0.01830930930930931,0.5961998162750817,-1.4711727511510186,589,0.0414958176152206,0.024438248318845335,arm,83
1054.jpg,484.4138431284052,190.95702633869564,0.09315015015015014,0.6560626810443163,1.5356902149266942,1245,0.00038685966665592055,0.0022244430832715433,leg,90.9
1055.jpg,176.81445138269402,71.79750223015165,0.05722822822822823,0.6349503341042343,-0.32880625817391906,1021,0.01033740882615312,0.012698745867660177,torso,93
1055.jpg,342.50052509976894,98.59945389624029,0.014297297297297297,0.4887803032182944,-0.6088238226412558,471,0.027515227893299726,0.052720016803192604,arm,88
1055.jpg,361.53402331667854,228.1029026885558,0.025243243243243244,0.8968189485991359,1.498417831724102,643,0.01510825600761361,0.020580537711158697,leg,89.4
1055.jpg,501.5679142002419,231.5640315702374,0.09436036036036036,0.7682472017657991,1.4642526155671105,1197,0.0008274457386544459,0.003850805168353383,leg,89.4
1056.jpg,178.45219399538107,57.62707852193996,0.05201201201201201,0.5867149340831245,-0.17286317580272648,839,0.007967667436489608,0.007621247113163972,head,93.7
1056.jpg,347.7776886035313,80.30156500802568,0.014966966966966967,0.47170260241192713,-0.6526996082704323,443,0.01565008025682183,0.030497592295345103,arm,89.6
1056.jpg,369.8638585934562,212.89570013789645,0.023954954954954956,0.9053007050353375,1.5386875031227902,657,0.0011282437006393381,0.009025949605114705,arm,93
1056.jpg,507.73530701754385,224.2563596491228,0.09585585585585586,0.7836642870936756,1.4559320789782029,1263,0.0028822055137844613,0.005701754385964913,leg,90.2
1057.jpg,187.27953410981698,54.13085333967197,0.050534534534534534,0.5998867505917834,-0.16758669291560566,811,0.01063703351556929,0.011706679343950558,head,90.8
1057.jpg,355.7660515186467,83.52172241445598,0.015621621621621621,0.43963221648539497,-0.6189533350681328,473,0.0005767012687427913,0.0132641291810842,arm,86.7
1057.jpg,377.55857878747855,201.98190463611147,0.022735735735735736,0.7359529408327303,-1.4741825297461726,543,0.011887465328226127,0.0003962488442742042,arm,90.7
1057.jpg,513.5570459257398,239.77878997298487,0.0955975975975976,0.7954180239298434,1.4417833042449892,1189,0.007790412766224791,0.0002827165923226739,leg,86.1
1058.jpg,196.2002276391919,43.353314995731765,0.03166066066066066,0.7018307760386098,-0.14324087263544324,813,0.008441620032248886,0.015175946125391256,head,88.4
1058.jpg,364.02759678037563,54.429666538903795,0.01566966966966967,0.46546665817524935,-0.6723139720021948,447,0.026446914526638558,0.045611345343043314,arm,84.7
1058.jpg,390.66055659620014,172.18397109981268,0.022444444444444444,0.771661600842769,-1.4346022258652493,691,0.0018731602890018732,0.006288466684506289,arm,88.8
1058.jpg,523.0970800390588,212.32028223139193,0.09533633633633634,0.7944074580719014,1.4272498664436015,1227,0.0009764702176583614,0.0019214413960374208,leg,84.8
1059.jpg,345.94019476799696,394.51924766087456,0.15726726726726728,0.8715632539871605,-0.01905713282304469,2265,0.0031124689707848004,0.002367767805995799,torso,92.1
1059.jpg,546.5637545245146,44.309476801579464,0.03650450450450451,0.5810348395918008,-0.2100890541003736,541,0.01563014149391247,0.02056597564988483,noise,88.5
1060.jpg,356.89408866995075,364.62921681112425,0.19263663663663663,0.7863875844998667,-0.01197049247819162,2533,0.0030398453576105256,0.0007950364781442914,torso,92.9
1060.jpg,552.2779859484777,16.821077283372365,0.012822822822822823,0.910350169470761,-0.10177322832948016,359,0.030679156908665104,0.029039812646370025,leg,89.1
1061.jpg,361.79470526064574,357.8873717227507,0.17616216216216216,0.8633774527473556,0.05990190206545924,2033,0.0035286897821417613,0.0029490982237223417,torso,89.6
1061.jpg,436.41282635360085,210.6141580515157,0.017138138138138137,0.8167859178221172,-1.2866386997201704,531,0.0010513404590853338,0.005431925705274224,leg,89
1062.jpg,369.0133023791771,332.4321663390497,0.1772132132132132,0.8532812395170593,0.09034298304490483,2091,0.0037280553107842474,0.002033484714973226,torso,89
1062.jpg,448.89635142494103,189.81938645852242,0.016543543543543544,0.8326292514704646,-1.336493013864261,547,0.035578144853875476,0.011435832274459974,arm,88.5
1063.jpg,372.78838315796656,324.8053854942956,0.1760930930930931,0.8490548377961634,0.10433979368291604,2233,0.0024386500451917667,0.0024045430515527207,torso,88.4
1063.jpg,455.29773280869404,187.75079632752482,0.016027027027027026,0.833178250605398,-1.3098448725467993,551,0.004309537193179689,0.015551808131909312,arm,87.9
1064.jpg,366.7249357326478,283.7333168996725,0.17055255255255256,0.8536048372407871,0.11747855021338412,2211,0.0009155896749656654,0.0006514772687255696,torso,89
1064.jpg,447.9111699111699,147.8917028917029,0.01588888888888889,0.8385796643365935,-1.3033746964442188,531,0.04176904176904177,0.02835002835002835,ram,88.4
1065.jpg,371.0659544579525,271.5080730476405,0.17315615615615615,0.8449374331154462,0.11808004472598735,2239,0.0003641976379181769,0.0006069960631969615,torso,9292.1
1065.jpg,453.6466049382716,133.00810185185185,0.015567567567567567,0.8313266441193554,-1.3049362694664552,555,0.026041666666666668,0.03452932098765432,arm,91.5
1066.jpg,374.6923144120062,266.2691091426874,0.1718828828828829,0.8401866727564438,0.11635891472535846,2259,0.002585739993360938,0.0009958593217673883,torso,101.2
1066.jpg,458.05014807502465,125.82546890424481,0.01521021021021021,0.8334903020882795,-1.2945295980218963,551,0.006120434353405726,0.03277393879565647,arm,92.7
1067.jpg,374.2301851217004,304.9714946863216,0.1751951951951952,0.8315104223651644,0.12987763006668523,2237,0.0015941035310250257,0.00414809736030168,torso,9495.1
