496.jpg,228.5367299,41.79117299,0.010138138,0.825395109,-0.456396398,421,28.0589455,181.3015403, head,90
497.jpg,206.2358815,99.74758953,0.026162162,0.646696226,0.759720036,775,20.60548669,234.4643021, noise,90
497.jpg,400.9413513,159.4903395,0.026267267,0.971968416,0.251173602,677,14.72470561,233.5898022, arm,89
497.jpg,191.6536686,325.8559605,0.018867868,0.79707,0.185714906,433,34.43339169,164.6476206,head,90.5
497.jpg,148.1540603,443.3058005,0.012942943,0.660451181,0.10637874,309,20.2974478,202.2719258,head,89.5
497.jpg,598.5490863,407.1600085,0.014132132,0.427189424,1.282373574,503,18.68720782,251.7751806,leg,88.75
498.jpg,102.1857143,46.89315895,0.014924925,0.238497423,0.589018229,449,13.98309859,247.6985915,head,86.75
498.jpg,135.20924,314.0124566,0.019045045,0.736310026,0.042201576,511,34.27262693,159.6661936,head,89
498.jpg,74.43254237,420.5808475,0.017717718,0.738206296,-0.863536864,421,20.01627119,195.4716949,torso,88
498.jpg,611.7542621,439.6955399,0.017438438,0.745815111,-0.244993169,441,15.67246427,242.167212,leg,85
498.jpg,639.9761538,38.70461538,0.011711712,0.591326516,1.245045331,433,17.42230769,244.7294872,leg,84.5
498.jpg,450.5877981,327.9725199,0.017375375,0.826344043,0.084036128,577,22.58883512,207.2322848,noise,88
498.jpg,324.2321565,112.477775,0.011822823,0.550787005,0.403710169,463,17.03962408,252.3977648,noise,84
500.jpg,84.2480777,47.18072498,0.051942943,0.802958551,-0.394570107,1383,16.97103544,247.9265769, noise,84.5
500.jpg,80.20452927,448.9354793,0.021084084,0.936197021,0.065438261,49,18.36561743,245.1005555, noise,84
501.jpg,228.9632257,52.69610973,0.025396396,0.890978062,0.610507097,821,14.56083718,249.8358756,arm,86
501.jpg,117.4179088,72.66158537,0.026594595,0.75172686,0.883597573,659,32.166215,162.2868112,noise,89
501.jpg,129.2455746,336.4577128,0.010687688,0.508651715,-0.788712987,359,23.04523743,189.9440854,noise,89
502.jpg,41.07317815,108.7854861,0.019738739,0.736686653,-0.985222892,1399,22.71413358,252.2560475,noise,82
504.jpg,342.1894573,346.924079,0.034807808,0.962815665,0.141993911,1009,14.81580537,243.2520921,torso,84
504.jpg,33.53818672,314.5403438,0.04454955,0.880934904,-1.469998586,955,19.59197843,236.8268284,noise,84.75
505.jpg,307.6553472,272.7812975,0.154048048,0.808530337,0.464400801,3135,14.85011112,244.8856876,noise,88
